ID,customerCode,name,phone,email,gender,birthDate,ageGroup,address,city,postalCode,membershipType,registeredAt,isActive,totalPurchaseAmount,visitCount,lastVisitDate,preferredStore_ID
f1000001-0000-4000-8000-000000000337,CUST-00337,장지아,010-5700-4199,jang337@gmail.com,F,2000-06-22,20대,수지구 중앙번길 169,용인,42269,REGULAR,2022-03-07,true,7465300,46,2026-03-08,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000338,CUST-00338,차서윤,010-2044-2655,cha338@gmail.com,F,1962-03-16,60대+,덕양구 해방대로 20,고양,56807,VIP,2022-06-11,true,8105935,108,2026-04-02,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000339,CUST-00339,성하영,010-4428-6674,sung339@gmail.com,M,1964-01-07,60대+,서구 번영대로 19,인천,32142,GOLD,2020-01-25,true,4449652,35,2026-03-06,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000340,CUST-00340,오하은,010-8217-5651,oh340@naver.com,M,1996-04-11,30대,강서구 테헤란로 190,서울,31867,VIP,2025-07-21,true,9434452,99,2026-03-16,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000341,CUST-00341,정지훈,010-5002-8628,jung341@hanmail.net,M,1965-10-15,60대+,동구 미래대로 23,광주,62456,SILVER,2024-06-24,true,2682659,96,2026-03-16,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000342,CUST-00342,천서윤,010-1570-7579,cheon342@gmail.com,M,1966-03-06,60대+,덕양구 중앙로 221,고양,39857,VIP,2025-10-16,true,1525964,40,2026-04-13,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000343,CUST-00343,서하은,010-3392-1074,seo343@hanmail.net,M,1993-10-07,30대,동작구 문화대로 110,서울,44951,SILVER,2023-06-11,true,4184767,49,2026-04-12,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000344,CUST-00344,정채원,010-2741-2918,jung344@hanmail.net,F,1976-08-27,50대,서구 중앙로 152,광주,47075,VIP,2023-12-24,true,2799798,31,2026-04-09,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000345,CUST-00345,현재민,010-2454-3135,hyun345@naver.com,F,1994-07-09,30대,유성구 중앙길 144,대전,56233,SILVER,2023-04-25,true,4482979,56,2026-03-18,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000346,CUST-00346,손한결,010-5096-2999,son346@naver.com,M,1979-01-21,40대,대덕구 학원로 225,대전,60979,SILVER,2023-07-02,true,7797278,41,2026-03-25,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000347,CUST-00347,원유진,010-1533-7478,won347@daum.net,M,1998-04-17,20대,부평구 해방로 28,인천,41128,GOLD,2023-05-23,true,3699814,29,2026-03-30,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000348,CUST-00348,천진우,010-4466-8006,cheon348@naver.com,F,1999-04-28,20대,서구 학원대로 52,광주,50771,REGULAR,2021-03-20,true,2678675,45,2026-03-13,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000349,CUST-00349,서민호,010-9179-1441,seo349@daum.net,M,1995-02-23,30대,중구 청춘번길 262,대전,60594,REGULAR,2021-12-13,true,648860,112,2026-04-06,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000350,CUST-00350,남채원,010-7428-9692,nam350@naver.com,F,1992-04-23,30대,광산구 번영번길 255,광주,21063,REGULAR,2025-05-03,true,9673762,52,2026-03-11,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000351,CUST-00351,주하린,010-6489-1242,joo351@gmail.com,F,1973-01-13,50대,중원구 미래대로 130,성남,20130,GOLD,2023-04-16,true,5554703,29,2026-03-19,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000352,CUST-00352,전민수,010-4664-5811,jeon352@hanmail.net,M,1969-01-08,50대,수정구 해방번길 102,성남,43538,GOLD,2020-02-27,true,527947,88,2026-03-17,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000353,CUST-00353,황은서,010-6704-6954,hwang353@hanmail.net,M,1963-01-23,60대+,노원구 미래번길 2,서울,47025,REGULAR,2021-08-09,true,3758876,50,2026-03-28,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000354,CUST-00354,천동현,010-9228-9426,cheon354@hanmail.net,M,2001-11-04,20대,남구 청춘번길 26,대구,36730,REGULAR,2020-03-12,true,7852338,24,2026-03-24,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000355,CUST-00355,서준호,010-8361-4665,seo355@kakao.com,M,1963-12-23,60대+,남구 해방대로 67,부산,42430,VIP,2025-12-26,true,1035809,50,2026-03-25,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000356,CUST-00356,심은지,010-8504-5521,sim356@naver.com,F,1992-10-08,30대,동구 문화길 72,대구,20529,VIP,2020-11-14,true,3742761,115,2026-03-30,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000357,CUST-00357,구은지,010-4269-1843,goo357@naver.com,M,1978-10-23,40대,달서구 번영번길 22,대구,44644,REGULAR,2024-01-06,true,6032082,71,2026-03-27,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000358,CUST-00358,구은서,010-5628-6131,goo358@kakao.com,M,1988-06-16,30대,권선구 산업로 256,수원,33363,VIP,2023-01-02,true,5701650,96,2026-03-16,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000359,CUST-00359,천예은,010-8603-6009,cheon359@daum.net,F,1964-12-21,60대+,수지구 학원길 262,용인,18790,SILVER,2025-10-13,true,2523907,16,2026-04-04,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000360,CUST-00360,안서연,010-1138-7082,ahn360@gmail.com,F,1971-06-08,50대,동래구 희망로 226,부산,10195,SILVER,2022-12-04,true,7858517,52,2026-03-27,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000361,CUST-00361,윤시우,010-7062-9681,yoon361@hanmail.net,M,1962-08-24,60대+,계양구 학원로 16,인천,47607,REGULAR,2021-08-08,true,3523853,120,2026-03-21,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000362,CUST-00362,차하영,010-2090-8810,cha362@naver.com,M,1965-11-25,60대+,성북구 산업로 83,서울,29041,REGULAR,2022-01-13,true,7957982,26,2026-03-29,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000363,CUST-00363,차한결,010-8138-1115,cha363@gmail.com,F,1999-03-26,20대,대덕구 학원길 13,대전,14053,REGULAR,2022-08-09,true,6773678,75,2026-03-29,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000364,CUST-00364,손민준,010-1711-6780,son364@gmail.com,M,1963-09-21,60대+,일산동구 테헤란대로 264,고양,51752,REGULAR,2022-10-08,true,7379704,98,2026-03-02,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000365,CUST-00365,허지아,010-1852-5405,heo365@naver.com,M,1983-07-09,40대,동작구 테헤란대로 76,서울,29756,SILVER,2024-11-03,true,2504987,55,2026-03-06,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000366,CUST-00366,천민수,010-6152-1860,cheon366@daum.net,F,1984-08-12,40대,서구 미래번길 67,광주,57227,REGULAR,2024-01-27,true,9519512,97,2026-03-09,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000367,CUST-00367,남서윤,010-2411-7083,nam367@kakao.com,M,1991-12-02,30대,종로구 문화번길 151,서울,49368,SILVER,2024-07-26,true,7203219,18,2026-03-10,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000368,CUST-00368,양은지,010-1158-1213,yang368@gmail.com,F,1997-06-06,20대,동구 학원번길 162,광주,20505,REGULAR,2023-09-23,true,514599,113,2026-03-26,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000369,CUST-00369,홍채린,010-3495-9327,hong369@kakao.com,F,1965-10-10,60대+,덕양구 미래로 183,고양,44168,VIP,2023-01-24,true,1880643,81,2026-04-11,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000370,CUST-00370,천준호,010-8421-2241,cheon370@daum.net,F,1986-01-13,40대,남구 테헤란대로 39,광주,45184,REGULAR,2022-02-12,true,6582460,9,2026-03-21,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000371,CUST-00371,배시우,010-3440-2621,bae371@naver.com,M,1998-02-20,20대,북구 학원대로 2,대구,24134,GOLD,2022-08-01,true,4075173,64,2026-03-24,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000372,CUST-00372,손도윤,010-1958-3469,son372@gmail.com,F,2001-05-18,20대,연수구 번영로 285,인천,59141,SILVER,2024-10-01,true,1721246,6,2026-03-04,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000373,CUST-00373,배채린,010-2880-8291,bae373@kakao.com,M,1976-01-27,50대,대덕구 학원로 3,대전,45360,REGULAR,2022-05-19,true,1160517,61,2026-03-30,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000374,CUST-00374,허한결,010-1788-4874,heo374@naver.com,F,1978-11-17,40대,팔달구 산업길 39,수원,35342,REGULAR,2022-12-17,true,9134488,32,2026-03-16,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000375,CUST-00375,윤승우,010-1099-4977,yoon375@kakao.com,M,1966-08-23,60대+,북구 청춘번길 175,대구,13754,VIP,2020-04-16,true,6570006,59,2026-03-21,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000376,CUST-00376,신수빈,010-9170-6315,shin376@gmail.com,F,2005-07-10,20대,일산서구 해방로 216,고양,57717,REGULAR,2023-04-27,true,9942797,9,2026-03-10,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000377,CUST-00377,심다은,010-9489-6685,sim377@gmail.com,F,1987-08-08,30대,수정구 청춘로 110,성남,31388,REGULAR,2020-04-20,true,8633899,81,2026-03-02,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000378,CUST-00378,우다은,010-6364-8056,woo378@gmail.com,M,1974-08-16,50대,달서구 희망번길 279,대구,61993,SILVER,2024-10-09,true,9575323,118,2026-03-06,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000379,CUST-00379,배소윤,010-1641-7267,bae379@gmail.com,F,1970-01-18,50대,서구 학원로 98,대전,46571,SILVER,2020-06-25,true,8108599,16,2026-03-13,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000380,CUST-00380,박소윤,010-2821-2363,park380@gmail.com,F,1990-03-23,30대,수성구 해방로 153,대구,30975,SILVER,2022-06-03,true,9590327,70,2026-04-01,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000381,CUST-00381,서동현,010-1453-3337,seo381@daum.net,M,1960-03-11,60대+,북구 미래길 164,광주,62902,REGULAR,2024-10-16,true,6159066,76,2026-03-10,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000382,CUST-00382,천도윤,010-7986-9785,cheon382@daum.net,F,2003-03-17,20대,서구 번영번길 62,대전,61400,SILVER,2024-12-01,true,71774,62,2026-03-30,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000383,CUST-00383,엄서윤,010-4092-6422,um383@hanmail.net,M,1975-08-15,50대,영통구 학원번길 267,수원,62091,REGULAR,2020-11-12,true,1719771,46,2026-03-26,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000384,CUST-00384,함다은,010-2624-7012,ham384@naver.com,M,1960-08-27,60대+,동구 미래로 24,광주,59634,REGULAR,2023-10-24,true,9112738,87,2026-03-15,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000385,CUST-00385,진도윤,010-2636-4585,jin385@gmail.com,F,1965-07-10,60대+,분당구 해방번길 183,성남,29316,SILVER,2023-11-15,true,9769429,113,2026-04-06,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000386,CUST-00386,신우진,010-7176-7748,shin386@gmail.com,F,2002-03-18,20대,서구 문화번길 73,대전,62182,REGULAR,2023-03-12,true,2913034,94,2026-04-11,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000387,CUST-00387,정형준,010-4601-1919,jung387@naver.com,F,1975-10-09,50대,장안구 문화번길 42,수원,11424,VIP,2023-01-22,true,2496536,80,2026-03-23,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000388,CUST-00388,박다은,010-3859-5155,park388@gmail.com,M,1962-02-17,60대+,중원구 희망대로 292,성남,19624,REGULAR,2025-06-10,true,9610866,11,2026-03-31,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000389,CUST-00389,배은지,010-7797-5703,bae389@hanmail.net,F,2004-07-15,20대,영등포구 희망대로 253,서울,10438,GOLD,2020-04-07,true,7021975,57,2026-03-19,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000390,CUST-00390,강소윤,010-3637-1493,kang390@kakao.com,M,1972-03-22,50대,영통구 테헤란길 81,수원,57392,SILVER,2025-03-15,true,585981,78,2026-04-13,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000391,CUST-00391,유진우,010-2479-7664,yoo391@hanmail.net,F,1978-11-15,40대,수정구 문화로 284,성남,50649,SILVER,2021-09-23,true,2679114,12,2026-04-13,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000392,CUST-00392,조규민,010-5258-1589,cho392@naver.com,F,1994-10-05,30대,영통구 미래대로 169,수원,36338,VIP,2023-04-05,true,444142,53,2026-03-03,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000393,CUST-00393,최채원,010-1124-6596,choi393@hanmail.net,F,1967-08-08,50대,일산동구 산업대로 132,고양,25254,VIP,2022-03-23,true,9794769,94,2026-03-03,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000394,CUST-00394,나상우,010-8175-2539,na394@daum.net,F,1976-09-26,50대,일산동구 청춘대로 261,고양,31538,REGULAR,2023-03-19,true,3921498,35,2026-04-01,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000395,CUST-00395,홍승민,010-8311-9611,hong395@daum.net,M,1972-07-07,50대,일산서구 산업대로 95,고양,13706,REGULAR,2020-12-22,true,7072596,76,2026-03-23,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000396,CUST-00396,성유진,010-8678-4128,sung396@hanmail.net,F,1984-02-09,40대,중원구 미래길 150,성남,59432,SILVER,2024-08-17,true,1987505,65,2026-03-07,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000397,CUST-00397,남서윤,010-8621-7886,nam397@hanmail.net,M,2004-10-10,20대,장안구 산업대로 62,수원,39688,REGULAR,2021-06-14,true,8673267,91,2026-03-23,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000398,CUST-00398,우다인,010-4109-2765,woo398@naver.com,F,1998-01-24,20대,일산서구 학원길 92,고양,20076,VIP,2020-12-22,true,3146721,64,2026-03-10,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000399,CUST-00399,손상우,010-5980-6341,son399@kakao.com,M,2005-09-26,20대,수정구 테헤란로 297,성남,26937,SILVER,2025-12-14,true,3393565,74,2026-03-30,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000400,CUST-00400,엄상우,010-7545-4057,um400@kakao.com,M,2001-11-07,20대,마포구 번영대로 202,서울,29531,REGULAR,2023-07-28,true,3382322,111,2026-04-09,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000401,CUST-00401,현도윤,010-8242-4434,hyun401@kakao.com,M,2001-11-04,20대,수지구 산업로 181,용인,60339,REGULAR,2020-03-15,true,8080287,1,2026-03-22,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000402,CUST-00402,원서연,010-8664-6953,won402@kakao.com,M,1964-12-14,60대+,일산동구 해방대로 290,고양,25020,SILVER,2022-08-28,true,4822146,35,2026-04-11,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000403,CUST-00403,백규민,010-3485-4855,baek403@kakao.com,M,2003-08-28,20대,남구 청춘길 68,대구,13229,REGULAR,2021-05-26,true,6207484,56,2026-04-13,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000404,CUST-00404,강유진,010-6024-6931,kang404@naver.com,M,1997-06-23,20대,남구 희망로 101,광주,14193,REGULAR,2023-10-25,true,7422577,51,2026-03-21,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000405,CUST-00405,윤민수,010-9102-7207,yoon405@naver.com,F,1997-08-02,20대,동구 문화대로 70,대구,33311,VIP,2021-03-08,true,9338385,104,2026-03-03,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000406,CUST-00406,심소연,010-3761-6452,sim406@hanmail.net,M,1976-05-08,50대,남구 산업번길 282,대구,59460,REGULAR,2023-09-10,true,5602406,82,2026-04-15,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000407,CUST-00407,강수빈,010-8599-3290,kang407@daum.net,M,1992-07-06,30대,동구 미래길 121,광주,34569,REGULAR,2022-03-19,true,7199574,69,2026-03-18,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000408,CUST-00408,남정우,010-4318-8075,nam408@kakao.com,M,1998-02-09,20대,덕양구 희망로 126,고양,45822,VIP,2024-01-21,true,1418505,97,2026-03-28,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000409,CUST-00409,배지아,010-2942-5253,bae409@gmail.com,M,1963-11-14,60대+,북구 미래로 252,광주,57440,SILVER,2020-12-26,true,5842009,105,2026-03-23,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000410,CUST-00410,강도윤,010-1249-5845,kang410@hanmail.net,F,1990-08-21,30대,영통구 해방로 125,수원,55990,VIP,2025-11-23,true,3080522,96,2026-04-01,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000411,CUST-00411,유하영,010-7493-7218,yoo411@kakao.com,M,1973-09-27,50대,수정구 산업번길 52,성남,12272,REGULAR,2023-06-25,true,6328629,3,2026-04-01,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000412,CUST-00412,나현준,010-1209-8571,na412@daum.net,F,1990-10-28,30대,팔달구 산업길 80,수원,20372,SILVER,2022-03-18,true,4096539,60,2026-03-23,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000413,CUST-00413,전형준,010-2771-6785,jeon413@kakao.com,F,1990-08-02,30대,중구 문화대로 161,대전,41156,SILVER,2020-07-11,true,6471848,68,2026-03-31,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000414,CUST-00414,류채린,010-7557-6062,ryu414@kakao.com,M,2004-12-23,20대,종로구 미래대로 99,서울,53057,GOLD,2022-10-21,true,7208048,83,2026-03-01,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000415,CUST-00415,서예린,010-1304-4310,seo415@naver.com,F,1962-12-26,60대+,중원구 중앙번길 135,성남,18375,REGULAR,2025-06-24,true,8033946,19,2026-03-26,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000416,CUST-00416,백상우,010-2254-2425,baek416@gmail.com,F,1976-11-25,50대,처인구 미래번길 120,용인,31681,SILVER,2021-04-10,true,5878145,7,2026-03-26,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000417,CUST-00417,서채린,010-1835-2392,seo417@daum.net,F,1975-05-17,50대,수정구 미래로 50,성남,31980,GOLD,2023-09-06,true,9666502,80,2026-03-14,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000418,CUST-00418,황다인,010-2731-1341,hwang418@gmail.com,M,1996-05-17,30대,연수구 청춘번길 259,인천,38885,SILVER,2022-07-20,true,6182044,22,2026-04-10,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000419,CUST-00419,서태민,010-2812-7394,seo419@naver.com,M,1970-06-20,50대,분당구 해방대로 42,성남,42015,REGULAR,2020-12-27,true,5220592,26,2026-03-29,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000420,CUST-00420,안채원,010-7855-1657,ahn420@hanmail.net,F,2000-11-15,20대,동구 테헤란로 31,광주,33416,REGULAR,2023-11-10,true,5442257,63,2026-03-14,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000421,CUST-00421,곽은서,010-3472-8946,kwak421@hanmail.net,M,1975-09-11,50대,성북구 미래길 261,서울,48686,SILVER,2025-08-12,true,2564028,39,2026-03-31,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000422,CUST-00422,유현우,010-5969-4022,yoo422@naver.com,M,1982-09-05,40대,금정구 희망로 240,부산,55199,VIP,2024-07-16,true,8525100,113,2026-03-01,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000423,CUST-00423,천유진,010-3183-2279,cheon423@hanmail.net,M,1972-03-10,50대,중원구 청춘대로 257,성남,55042,GOLD,2024-08-12,true,4053206,20,2026-04-06,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000424,CUST-00424,유미래,010-8069-3764,yoo424@daum.net,M,1976-09-05,50대,동구 중앙번길 256,대전,52227,VIP,2021-12-25,true,9962581,72,2026-04-08,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000425,CUST-00425,유형준,010-7776-3377,yoo425@gmail.com,F,1992-04-07,30대,수정구 산업대로 208,성남,28731,SILVER,2021-11-12,true,5765135,86,2026-03-16,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000426,CUST-00426,나성훈,010-1978-1785,na426@naver.com,M,1998-06-24,20대,부산진구 학원번길 39,부산,21120,GOLD,2024-06-10,true,4460218,86,2026-03-31,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000427,CUST-00427,현다은,010-9745-5545,hyun427@kakao.com,M,1982-09-26,40대,수정구 문화번길 35,성남,27547,REGULAR,2020-03-01,true,9966698,6,2026-03-29,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000428,CUST-00428,박소연,010-1198-6638,park428@naver.com,F,1993-06-17,30대,권선구 학원대로 110,수원,60639,REGULAR,2023-08-10,true,4066678,77,2026-03-06,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000429,CUST-00429,성현우,010-1973-9059,sung429@kakao.com,M,1983-03-08,40대,해운대구 번영길 41,부산,28521,GOLD,2021-09-15,true,508916,11,2026-03-09,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000430,CUST-00430,허하영,010-7933-9818,heo430@hanmail.net,M,1999-07-06,20대,달서구 테헤란번길 4,대구,48604,REGULAR,2023-05-23,true,4599973,120,2026-03-27,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000431,CUST-00431,유보라,010-6916-5015,yoo431@gmail.com,F,1997-02-06,20대,동구 번영번길 163,대구,57026,REGULAR,2022-01-02,true,2604593,14,2026-03-22,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000432,CUST-00432,백현우,010-7050-4619,baek432@hanmail.net,F,1977-11-21,40대,강남구 테헤란길 123,서울,41555,GOLD,2022-01-25,true,4301717,46,2026-04-10,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000433,CUST-00433,현승민,010-4328-4936,hyun433@kakao.com,F,1963-02-27,60대+,기흥구 문화길 241,용인,23605,SILVER,2020-04-23,true,3886194,14,2026-03-06,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000434,CUST-00434,송미래,010-2202-7503,song434@gmail.com,F,1968-01-13,50대,대덕구 테헤란길 56,대전,17761,REGULAR,2022-04-05,true,2455193,82,2026-03-31,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000435,CUST-00435,남보라,010-9370-7897,nam435@gmail.com,F,1966-10-27,60대+,영등포구 희망번길 291,서울,43392,SILVER,2023-01-28,true,1409216,9,2026-04-03,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000436,CUST-00436,문소연,010-6557-9393,moon436@naver.com,F,1983-10-09,40대,미추홀구 중앙번길 76,인천,56682,VIP,2023-12-13,true,692278,120,2026-03-24,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000437,CUST-00437,우채원,010-8524-5641,woo437@gmail.com,F,2005-08-10,20대,남구 희망길 289,부산,11331,SILVER,2021-08-20,true,6672547,79,2026-04-13,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000438,CUST-00438,심미래,010-6551-9905,sim438@kakao.com,F,1986-12-24,40대,남동구 청춘길 267,인천,41063,REGULAR,2020-04-07,true,5597073,93,2026-03-01,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000439,CUST-00439,장승민,010-1372-1850,jang439@daum.net,M,1975-01-23,50대,계양구 청춘번길 95,인천,49736,REGULAR,2021-10-18,true,9900921,71,2026-04-03,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000440,CUST-00440,임서연,010-5770-1631,lim440@daum.net,M,1988-09-01,30대,서구 중앙로 47,광주,52734,REGULAR,2020-03-21,true,3398337,117,2026-03-24,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000441,CUST-00441,전한결,010-6479-7901,jeon441@daum.net,M,1995-10-25,30대,남구 문화로 47,광주,17614,REGULAR,2025-12-17,true,5968589,25,2026-04-05,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000442,CUST-00442,유한결,010-3607-3648,yoo442@kakao.com,M,1968-04-08,50대,일산동구 번영길 62,고양,27761,REGULAR,2020-01-04,true,1734042,27,2026-03-15,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000443,CUST-00443,송다인,010-6060-3394,song443@daum.net,F,2003-05-26,20대,부평구 산업로 70,인천,23184,REGULAR,2021-02-21,true,9964067,56,2026-03-17,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000444,CUST-00444,허재현,010-9656-8781,heo444@daum.net,M,1974-07-10,50대,북구 산업길 195,대구,11575,VIP,2024-11-19,true,8720872,23,2026-03-26,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000445,CUST-00445,천진우,010-9936-2561,cheon445@daum.net,F,1990-03-15,30대,기흥구 희망대로 49,용인,10527,REGULAR,2022-07-28,true,9689181,68,2026-04-12,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000446,CUST-00446,민소연,010-1139-2015,min446@daum.net,F,1964-01-01,60대+,달서구 중앙번길 20,대구,41706,REGULAR,2021-07-09,true,963649,79,2026-04-03,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000447,CUST-00447,우규민,010-9926-5325,woo447@gmail.com,M,1993-09-26,30대,일산동구 희망길 121,고양,39852,VIP,2025-04-23,true,88725,12,2026-03-06,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000448,CUST-00448,민형준,010-6974-9927,min448@naver.com,F,2001-10-07,20대,중구 번영대로 172,대전,21041,VIP,2023-10-13,true,3962698,87,2026-03-28,d1000001-0002-4000-8000-000000000002
